"Date","Source","Site ID","POC","Daily Mean PM10 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"11/11/2023","AQS","010736002","3","6","ug/m3 SC","6","Tarrant Elementary School","1","100.0000","81102","PM10 Total 0-10um STP","208","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5783330008698","-86.773889"
"11/12/2023","AQS","010736002","3","10","ug/m3 SC","9","Tarrant Elementary School","1","100.0000","81102","PM10 Total 0-10um STP","208","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5783330008698","-86.773889"
"11/13/2023","AQS","010736002","3","16","ug/m3 SC","15","Tarrant Elementary School","1","100.0000","81102","PM10 Total 0-10um STP","208","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5783330008698","-86.773889"
"11/14/2023","AQS","010736002","3","18","ug/m3 SC","17","Tarrant Elementary School","1","100.0000","81102","PM10 Total 0-10um STP","208","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5783330008698","-86.773889"
"11/15/2023","AQS","010736002","3","12","ug/m3 SC","11","Tarrant Elementary School","1","100.0000","81102","PM10 Total 0-10um STP","208","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5783330008698","-86.773889"
"11/16/2023","AQS","010736002","3","16","ug/m3 SC","15","Tarrant Elementary School","1","100.0000","81102","PM10 Total 0-10um STP","208","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5783330008698","-86.773889"
"11/17/2023","AQS","010736002","3","24","ug/m3 SC","22","Tarrant Elementary School","1","100.0000","81102","PM10 Total 0-10um STP","208","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5783330008698","-86.773889"
"11/18/2023","AQS","010736002","3","15","ug/m3 SC","14","Tarrant Elementary School","1","100.0000","81102","PM10 Total 0-10um STP","208","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5783330008698","-86.773889"
"11/19/2023","AQS","010736002","3","18","ug/m3 SC","17","Tarrant Elementary School","1","100.0000","81102","PM10 Total 0-10um STP","208","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5783330008698","-86.773889"
"11/20/2023","AQS","010736002","3","19","ug/m3 SC","18","Tarrant Elementary School","1","100.0000","81102","PM10 Total 0-10um STP","208","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5783330008698","-86.773889"
"11/21/2023","AQS","010736002","3","12","ug/m3 SC","11","Tarrant Elementary School","1","100.0000","81102","PM10 Total 0-10um STP","208","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5783330008698","-86.773889"
"11/22/2023","AQS","010736002","3","12","ug/m3 SC","11","Tarrant Elementary School","1","100.0000","81102","PM10 Total 0-10um STP","208","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5783330008698","-86.773889"
"11/23/2023","AQS","010736002","3","14","ug/m3 SC","13","Tarrant Elementary School","1","100.0000","81102","PM10 Total 0-10um STP","208","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5783330008698","-86.773889"
"11/24/2023","AQS","010736002","3","15","ug/m3 SC","14","Tarrant Elementary School","1","100.0000","81102","PM10 Total 0-10um STP","208","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5783330008698","-86.773889"
"11/25/2023","AQS","010736002","3","15","ug/m3 SC","14","Tarrant Elementary School","1","100.0000","81102","PM10 Total 0-10um STP","208","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5783330008698","-86.773889"
"11/26/2023","AQS","010736002","3","12","ug/m3 SC","11","Tarrant Elementary School","1","100.0000","81102","PM10 Total 0-10um STP","208","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5783330008698","-86.773889"
"11/27/2023","AQS","010736002","3","16","ug/m3 SC","15","Tarrant Elementary School","1","100.0000","81102","PM10 Total 0-10um STP","208","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5783330008698","-86.773889"
"11/28/2023","AQS","010736002","3","16","ug/m3 SC","15","Tarrant Elementary School","1","100.0000","81102","PM10 Total 0-10um STP","208","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5783330008698","-86.773889"
"11/29/2023","AQS","010736002","3","23","ug/m3 SC","21","Tarrant Elementary School","1","100.0000","81102","PM10 Total 0-10um STP","208","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5783330008698","-86.773889"
"11/30/2023","AQS","010736002","3","22","ug/m3 SC","20","Tarrant Elementary School","1","100.0000","81102","PM10 Total 0-10um STP","208","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5783330008698","-86.773889"
"12/01/2023","AQS","010736002","3","23","ug/m3 SC","21","Tarrant Elementary School","1","100.0000","81102","PM10 Total 0-10um STP","208","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5783330008698","-86.773889"
"12/02/2023","AQS","010736002","3","9","ug/m3 SC","8","Tarrant Elementary School","1","100.0000","81102","PM10 Total 0-10um STP","208","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5783330008698","-86.773889"
"12/03/2023","AQS","010736002","3","13","ug/m3 SC","12","Tarrant Elementary School","1","100.0000","81102","PM10 Total 0-10um STP","208","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5783330008698","-86.773889"
"12/04/2023","AQS","010736002","3","24","ug/m3 SC","22","Tarrant Elementary School","1","100.0000","81102","PM10 Total 0-10um STP","208","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5783330008698","-86.773889"
"12/05/2023","AQS","010736002","3","17","ug/m3 SC","16","Tarrant Elementary School","1","100.0000","81102","PM10 Total 0-10um STP","208","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5783330008698","-86.773889"
"12/06/2023","AQS","010736002","3","16","ug/m3 SC","15","Tarrant Elementary School","1","100.0000","81102","PM10 Total 0-10um STP","208","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5783330008698","-86.773889"
"12/07/2023","AQS","010736002","3","19","ug/m3 SC","18","Tarrant Elementary School","1","100.0000","81102","PM10 Total 0-10um STP","208","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5783330008698","-86.773889"
"12/08/2023","AQS","010736002","3","24","ug/m3 SC","22","Tarrant Elementary School","1","100.0000","81102","PM10 Total 0-10um STP","208","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5783330008698","-86.773889"
"12/09/2023","AQS","010736002","3","14","ug/m3 SC","13","Tarrant Elementary School","1","100.0000","81102","PM10 Total 0-10um STP","208","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5783330008698","-86.773889"
"12/10/2023","AQS","010736002","3","7","ug/m3 SC","6","Tarrant Elementary School","1","100.0000","81102","PM10 Total 0-10um STP","208","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5783330008698","-86.773889"
"12/11/2023","AQS","010736002","3","13","ug/m3 SC","12","Tarrant Elementary School","1","100.0000","81102","PM10 Total 0-10um STP","208","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5783330008698","-86.773889"
"12/12/2023","AQS","010736002","3","19","ug/m3 SC","18","Tarrant Elementary School","1","100.0000","81102","PM10 Total 0-10um STP","208","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5783330008698","-86.773889"
"12/13/2023","AQS","010736002","3","23","ug/m3 SC","21","Tarrant Elementary School","1","100.0000","81102","PM10 Total 0-10um STP","208","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5783330008698","-86.773889"
"12/14/2023","AQS","010736002","3","15","ug/m3 SC","14","Tarrant Elementary School","1","100.0000","81102","PM10 Total 0-10um STP","208","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5783330008698","-86.773889"
"12/15/2023","AQS","010736002","3","11","ug/m3 SC","10","Tarrant Elementary School","1","100.0000","81102","PM10 Total 0-10um STP","208","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5783330008698","-86.773889"
"12/16/2023","AQS","010736002","3","10","ug/m3 SC","9","Tarrant Elementary School","1","100.0000","81102","PM10 Total 0-10um STP","208","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5783330008698","-86.773889"
"12/17/2023","AQS","010736002","3","9","ug/m3 SC","8","Tarrant Elementary School","1","100.0000","81102","PM10 Total 0-10um STP","208","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5783330008698","-86.773889"
"12/18/2023","AQS","010736002","3","15","ug/m3 SC","14","Tarrant Elementary School","1","100.0000","81102","PM10 Total 0-10um STP","208","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5783330008698","-86.773889"
"12/19/2023","AQS","010736002","3","9","ug/m3 SC","8","Tarrant Elementary School","1","100.0000","81102","PM10 Total 0-10um STP","208","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5783330008698","-86.773889"
"12/20/2023","AQS","010736002","3","13","ug/m3 SC","12","Tarrant Elementary School","1","100.0000","81102","PM10 Total 0-10um STP","208","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5783330008698","-86.773889"
"12/21/2023","AQS","010736002","3","19","ug/m3 SC","18","Tarrant Elementary School","1","100.0000","81102","PM10 Total 0-10um STP","208","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5783330008698","-86.773889"
"12/22/2023","AQS","010736002","3","21","ug/m3 SC","19","Tarrant Elementary School","1","100.0000","81102","PM10 Total 0-10um STP","208","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5783330008698","-86.773889"
"12/23/2023","AQS","010736002","3","20","ug/m3 SC","19","Tarrant Elementary School","1","100.0000","81102","PM10 Total 0-10um STP","208","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5783330008698","-86.773889"
"12/24/2023","AQS","010736002","3","11","ug/m3 SC","10","Tarrant Elementary School","1","100.0000","81102","PM10 Total 0-10um STP","208","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5783330008698","-86.773889"
"12/25/2023","AQS","010736002","3","5","ug/m3 SC","5","Tarrant Elementary School","1","100.0000","81102","PM10 Total 0-10um STP","208","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5783330008698","-86.773889"
"12/26/2023","AQS","010736002","3","13","ug/m3 SC","12","Tarrant Elementary School","1","100.0000","81102","PM10 Total 0-10um STP","208","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5783330008698","-86.773889"
"12/27/2023","AQS","010736002","3","11","ug/m3 SC","10","Tarrant Elementary School","1","100.0000","81102","PM10 Total 0-10um STP","208","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5783330008698","-86.773889"
"12/28/2023","AQS","010736002","3","12","ug/m3 SC","11","Tarrant Elementary School","1","100.0000","81102","PM10 Total 0-10um STP","208","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5783330008698","-86.773889"
"12/29/2023","AQS","010736002","3","8","ug/m3 SC","7","Tarrant Elementary School","1","100.0000","81102","PM10 Total 0-10um STP","208","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5783330008698","-86.773889"
"12/30/2023","AQS","010736002","3","9","ug/m3 SC","8","Tarrant Elementary School","1","100.0000","81102","PM10 Total 0-10um STP","208","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5783330008698","-86.773889"
"12/31/2023","AQS","010736002","3","20","ug/m3 SC","19","Tarrant Elementary School","1","100.0000","81102","PM10 Total 0-10um STP","208","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5783330008698","-86.773889"
"01/01/2023","AQS","010736004","1","10","ug/m3 SC","9","Sloss Shuttlesworth","1","100.0000","81102","PM10 Total 0-10um STP","208","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5652780008696","-86.796389"
"01/02/2023","AQS","010736004","1","11","ug/m3 SC","10","Sloss Shuttlesworth","1","100.0000","81102","PM10 Total 0-10um STP","208","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5652780008696","-86.796389"
"01/03/2023","AQS","010736004","1","8","ug/m3 SC","7","Sloss Shuttlesworth","1","100.0000","81102","PM10 Total 0-10um STP","208","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5652780008696","-86.796389"
"01/04/2023","AQS","010736004","1","11","ug/m3 SC","10","Sloss Shuttlesworth","1","100.0000","81102","PM10 Total 0-10um STP","208","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5652780008696","-86.796389"
"01/05/2023","AQS","010736004","1","10","ug/m3 SC","9","Sloss Shuttlesworth","1","100.0000","81102","PM10 Total 0-10um STP","208","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5652780008696","-86.796389"
"01/06/2023","AQS","010736004","1","21","ug/m3 SC","19","Sloss Shuttlesworth","1","100.0000","81102","PM10 Total 0-10um STP","208","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5652780008696","-86.796389"
"01/07/2023","AQS","010736004","1","17","ug/m3 SC","16","Sloss Shuttlesworth","1","100.0000","81102","PM10 Total 0-10um STP","208","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5652780008696","-86.796389"
"01/08/2023","AQS","010736004","1","8","ug/m3 SC","7","Sloss Shuttlesworth","1","100.0000","81102","PM10 Total 0-10um STP","208","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5652780008696","-86.796389"
"01/09/2023","AQS","010736004","1","10","ug/m3 SC","9","Sloss Shuttlesworth","1","100.0000","81102","PM10 Total 0-10um STP","208","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5652780008696","-86.796389"
"01/10/2023","AQS","010736004","1","20","ug/m3 SC","19","Sloss Shuttlesworth","1","100.0000","81102","PM10 Total 0-10um STP","208","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5652780008696","-86.796389"
"01/11/2023","AQS","010736004","1","15","ug/m3 SC","14","Sloss Shuttlesworth","1","100.0000","81102","PM10 Total 0-10um STP","208","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5652780008696","-86.796389"
"01/12/2023","AQS","010736004","1","17","ug/m3 SC","16","Sloss Shuttlesworth","1","100.0000","81102","PM10 Total 0-10um STP","208","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5652780008696","-86.796389"
"01/13/2023","AQS","010736004","1","5","ug/m3 SC","5","Sloss Shuttlesworth","1","100.0000","81102","PM10 Total 0-10um STP","208","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5652780008696","-86.796389"
"01/14/2023","AQS","010736004","1","7","ug/m3 SC","6","Sloss Shuttlesworth","1","100.0000","81102","PM10 Total 0-10um STP","208","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5652780008696","-86.796389"
"01/15/2023","AQS","010736004","1","11","ug/m3 SC","10","Sloss Shuttlesworth","1","100.0000","81102","PM10 Total 0-10um STP","208","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5652780008696","-86.796389"
"01/16/2023","AQS","010736004","1","13","ug/m3 SC","12","Sloss Shuttlesworth","1","100.0000","81102","PM10 Total 0-10um STP","208","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5652780008696","-86.796389"
"01/17/2023","AQS","010736004","1","13","ug/m3 SC","12","Sloss Shuttlesworth","1","100.0000","81102","PM10 Total 0-10um STP","208","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5652780008696","-86.796389"
"01/18/2023","AQS","010736004","1","11","ug/m3 SC","10","Sloss Shuttlesworth","1","100.0000","81102","PM10 Total 0-10um STP","208","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5652780008696","-86.796389"
"01/19/2023","AQS","010736004","1","16","ug/m3 SC","15","Sloss Shuttlesworth","1","100.0000","81102","PM10 Total 0-10um STP","208","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5652780008696","-86.796389"
"01/20/2023","AQS","010736004","1","7","ug/m3 SC","6","Sloss Shuttlesworth","1","100.0000","81102","PM10 Total 0-10um STP","208","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5652780008696","-86.796389"
"01/21/2023","AQS","010736004","1","7","ug/m3 SC","6","Sloss Shuttlesworth","1","100.0000","81102","PM10 Total 0-10um STP","208","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5652780008696","-86.796389"
"01/22/2023","AQS","010736004","1","5","ug/m3 SC","5","Sloss Shuttlesworth","1","100.0000","81102","PM10 Total 0-10um STP","208","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5652780008696","-86.796389"
"01/23/2023","AQS","010736004","1","10","ug/m3 SC","9","Sloss Shuttlesworth","1","100.0000","81102","PM10 Total 0-10um STP","208","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5652780008696","-86.796389"
"01/24/2023","AQS","010736004","1","13","ug/m3 SC","12","Sloss Shuttlesworth","1","100.0000","81102","PM10 Total 0-10um STP","208","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5652780008696","-86.796389"
"01/25/2023","AQS","010736004","1","5","ug/m3 SC","5","Sloss Shuttlesworth","1","100.0000","81102","PM10 Total 0-10um STP","208","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5652780008696","-86.796389"
"01/26/2023","AQS","010736004","1","7","ug/m3 SC","6","Sloss Shuttlesworth","1","100.0000","81102","PM10 Total 0-10um STP","208","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5652780008696","-86.796389"
"01/27/2023","AQS","010736004","1","10","ug/m3 SC","9","Sloss Shuttlesworth","1","100.0000","81102","PM10 Total 0-10um STP","208","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5652780008696","-86.796389"
"01/28/2023","AQS","010736004","1","10","ug/m3 SC","9","Sloss Shuttlesworth","1","100.0000","81102","PM10 Total 0-10um STP","208","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5652780008696","-86.796389"
"01/29/2023","AQS","010736004","1","11","ug/m3 SC","10","Sloss Shuttlesworth","1","100.0000","81102","PM10 Total 0-10um STP","208","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5652780008696","-86.796389"
"01/30/2023","AQS","010736004","1","8","ug/m3 SC","7","Sloss Shuttlesworth","1","100.0000","81102","PM10 Total 0-10um STP","208","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5652780008696","-86.796389"
"01/31/2023","AQS","010736004","1","5","ug/m3 SC","5","Sloss Shuttlesworth","1","100.0000","81102","PM10 Total 0-10um STP","208","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5652780008696","-86.796389"
"02/01/2023","AQS","010736004","1","5","ug/m3 SC","5","Sloss Shuttlesworth","1","100.0000","81102","PM10 Total 0-10um STP","208","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5652780008696","-86.796389"
"02/02/2023","AQS","010736004","1","5","ug/m3 SC","5","Sloss Shuttlesworth","1","100.0000","81102","PM10 Total 0-10um STP","208","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5652780008696","-86.796389"
"02/03/2023","AQS","010736004","1","7","ug/m3 SC","6","Sloss Shuttlesworth","1","100.0000","81102","PM10 Total 0-10um STP","208","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5652780008696","-86.796389"
"02/04/2023","AQS","010736004","1","8","ug/m3 SC","7","Sloss Shuttlesworth","1","100.0000","81102","PM10 Total 0-10um STP","208","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5652780008696","-86.796389"
"02/05/2023","AQS","010736004","1","11","ug/m3 SC","10","Sloss Shuttlesworth","1","100.0000","81102","PM10 Total 0-10um STP","208","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5652780008696","-86.796389"
"02/06/2023","AQS","010736004","1","25","ug/m3 SC","23","Sloss Shuttlesworth","1","100.0000","81102","PM10 Total 0-10um STP","208","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5652780008696","-86.796389"
"02/07/2023","AQS","010736004","1","30","ug/m3 SC","28","Sloss Shuttlesworth","1","100.0000","81102","PM10 Total 0-10um STP","208","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5652780008696","-86.796389"
"02/08/2023","AQS","010736004","1","18","ug/m3 SC","17","Sloss Shuttlesworth","1","100.0000","81102","PM10 Total 0-10um STP","208","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5652780008696","-86.796389"
"02/09/2023","AQS","010736004","1","8","ug/m3 SC","7","Sloss Shuttlesworth","1","100.0000","81102","PM10 Total 0-10um STP","208","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5652780008696","-86.796389"
"02/10/2023","AQS","010736004","1","7","ug/m3 SC","6","Sloss Shuttlesworth","1","100.0000","81102","PM10 Total 0-10um STP","208","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5652780008696","-86.796389"
"02/11/2023","AQS","010736004","1","7","ug/m3 SC","6","Sloss Shuttlesworth","1","100.0000","81102","PM10 Total 0-10um STP","208","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5652780008696","-86.796389"
"02/12/2023","AQS","010736004","1","5","ug/m3 SC","5","Sloss Shuttlesworth","1","100.0000","81102","PM10 Total 0-10um STP","208","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5652780008696","-86.796389"
"02/13/2023","AQS","010736004","1","19","ug/m3 SC","18","Sloss Shuttlesworth","1","100.0000","81102","PM10 Total 0-10um STP","208","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5652780008696","-86.796389"
"02/14/2023","AQS","010736004","1","22","ug/m3 SC","20","Sloss Shuttlesworth","1","100.0000","81102","PM10 Total 0-10um STP","208","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5652780008696","-86.796389"
"02/15/2023","AQS","010736004","1","11","ug/m3 SC","10","Sloss Shuttlesworth","1","100.0000","81102","PM10 Total 0-10um STP","208","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5652780008696","-86.796389"
"02/16/2023","AQS","010736004","1","13","ug/m3 SC","12","Sloss Shuttlesworth","1","100.0000","81102","PM10 Total 0-10um STP","208","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5652780008696","-86.796389"
"02/17/2023","AQS","010736004","1","3","ug/m3 SC","3","Sloss Shuttlesworth","1","100.0000","81102","PM10 Total 0-10um STP","208","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5652780008696","-86.796389"
"02/18/2023","AQS","010736004","1","7","ug/m3 SC","6","Sloss Shuttlesworth","1","100.0000","81102","PM10 Total 0-10um STP","208","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5652780008696","-86.796389"
"02/19/2023","AQS","010736004","1","12","ug/m3 SC","11","Sloss Shuttlesworth","1","100.0000","81102","PM10 Total 0-10um STP","208","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5652780008696","-86.796389"
"02/20/2023","AQS","010736004","1","19","ug/m3 SC","18","Sloss Shuttlesworth","1","100.0000","81102","PM10 Total 0-10um STP","208","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5652780008696","-86.796389"
"02/21/2023","AQS","010736004","1","14","ug/m3 SC","13","Sloss Shuttlesworth","1","100.0000","81102","PM10 Total 0-10um STP","208","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5652780008696","-86.796389"
"02/22/2023","AQS","010736004","1","15","ug/m3 SC","14","Sloss Shuttlesworth","1","100.0000","81102","PM10 Total 0-10um STP","208","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5652780008696","-86.796389"
"02/23/2023","AQS","010736004","1","22","ug/m3 SC","20","Sloss Shuttlesworth","1","100.0000","81102","PM10 Total 0-10um STP","208","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5652780008696","-86.796389"
"02/24/2023","AQS","010736004","1","15","ug/m3 SC","14","Sloss Shuttlesworth","1","100.0000","81102","PM10 Total 0-10um STP","208","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5652780008696","-86.796389"
"02/25/2023","AQS","010736004","1","15","ug/m3 SC","14","Sloss Shuttlesworth","1","100.0000","81102","PM10 Total 0-10um STP","208","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5652780008696","-86.796389"
"02/26/2023","AQS","010736004","1","10","ug/m3 SC","9","Sloss Shuttlesworth","1","100.0000","81102","PM10 Total 0-10um STP","208","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5652780008696","-86.796389"
"02/27/2023","AQS","010736004","1","24","ug/m3 SC","22","Sloss Shuttlesworth","1","100.0000","81102","PM10 Total 0-10um STP","208","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5652780008696","-86.796389"
"02/28/2023","AQS","010736004","1","65","ug/m3 SC","56","Sloss Shuttlesworth","1","100.0000","81102","PM10 Total 0-10um STP","208","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5652780008696","-86.796389"
"03/01/2023","AQS","010736004","1","30","ug/m3 SC","28","Sloss Shuttlesworth","1","100.0000","81102","PM10 Total 0-10um STP","208","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5652780008696","-86.796389"
"03/02/2023","AQS","010736004","1","7","ug/m3 SC","6","Sloss Shuttlesworth","1","100.0000","81102","PM10 Total 0-10um STP","208","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5652780008696","-86.796389"
"03/03/2023","AQS","010736004","1","13","ug/m3 SC","12","Sloss Shuttlesworth","1","100.0000","81102","PM10 Total 0-10um STP","208","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5652780008696","-86.796389"
"03/04/2023","AQS","010736004","1","8","ug/m3 SC","7","Sloss Shuttlesworth","1","100.0000","81102","PM10 Total 0-10um STP","208","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5652780008696","-86.796389"
"03/05/2023","AQS","010736004","1","13","ug/m3 SC","12","Sloss Shuttlesworth","1","100.0000","81102","PM10 Total 0-10um STP","208","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5652780008696","-86.796389"
"03/06/2023","AQS","010736004","1","53","ug/m3 SC","49","Sloss Shuttlesworth","1","100.0000","81102","PM10 Total 0-10um STP","208","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5652780008696","-86.796389"
"03/07/2023","AQS","010736004","1","23","ug/m3 SC","21","Sloss Shuttlesworth","1","100.0000","81102","PM10 Total 0-10um STP","208","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5652780008696","-86.796389"
"03/08/2023","AQS","010736004","1","18","ug/m3 SC","17","Sloss Shuttlesworth","1","100.0000","81102","PM10 Total 0-10um STP","208","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5652780008696","-86.796389"
"03/09/2023","AQS","010736004","1","17","ug/m3 SC","16","Sloss Shuttlesworth","1","100.0000","81102","PM10 Total 0-10um STP","208","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5652780008696","-86.796389"
