"Date","Source","Site ID","POC","Daily Mean PM10 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"02/03/2025","AQS","010732003","2","27","ug/m3 SC","25","Wylam","1","100.0000","81102","PM10 Total 0-10um STP","639","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4997220008688","-86.924167"
"02/04/2025","AQS","010732003","2","20","ug/m3 SC","19","Wylam","1","100.0000","81102","PM10 Total 0-10um STP","639","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4997220008688","-86.924167"
"02/05/2025","AQS","010732003","2","23","ug/m3 SC","21","Wylam","1","100.0000","81102","PM10 Total 0-10um STP","639","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4997220008688","-86.924167"
"02/06/2025","AQS","010732003","2","15","ug/m3 SC","14","Wylam","1","100.0000","81102","PM10 Total 0-10um STP","639","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4997220008688","-86.924167"
"02/07/2025","AQS","010732003","2","16","ug/m3 SC","15","Wylam","1","100.0000","81102","PM10 Total 0-10um STP","639","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4997220008688","-86.924167"
"02/08/2025","AQS","010732003","2","15","ug/m3 SC","14","Wylam","1","100.0000","81102","PM10 Total 0-10um STP","639","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4997220008688","-86.924167"
"02/09/2025","AQS","010732003","2","13","ug/m3 SC","12","Wylam","1","100.0000","81102","PM10 Total 0-10um STP","639","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4997220008688","-86.924167"
"02/10/2025","AQS","010732003","2","10","ug/m3 SC","9","Wylam","1","100.0000","81102","PM10 Total 0-10um STP","639","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4997220008688","-86.924167"
"02/11/2025","AQS","010732003","2","19","ug/m3 SC","18","Wylam","1","100.0000","81102","PM10 Total 0-10um STP","639","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4997220008688","-86.924167"
"02/12/2025","AQS","010732003","2","7","ug/m3 SC","6","Wylam","1","100.0000","81102","PM10 Total 0-10um STP","639","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4997220008688","-86.924167"
"02/13/2025","AQS","010732003","2","8","ug/m3 SC","7","Wylam","1","100.0000","81102","PM10 Total 0-10um STP","639","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4997220008688","-86.924167"
"02/14/2025","AQS","010732003","2","13","ug/m3 SC","12","Wylam","1","100.0000","81102","PM10 Total 0-10um STP","639","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4997220008688","-86.924167"
"02/15/2025","AQS","010732003","2","17","ug/m3 SC","16","Wylam","1","100.0000","81102","PM10 Total 0-10um STP","639","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4997220008688","-86.924167"
"02/16/2025","AQS","010732003","2","6","ug/m3 SC","6","Wylam","1","100.0000","81102","PM10 Total 0-10um STP","639","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4997220008688","-86.924167"
"02/17/2025","AQS","010732003","2","8","ug/m3 SC","7","Wylam","1","100.0000","81102","PM10 Total 0-10um STP","639","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4997220008688","-86.924167"
"02/18/2025","AQS","010732003","2","14","ug/m3 SC","13","Wylam","1","100.0000","81102","PM10 Total 0-10um STP","639","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4997220008688","-86.924167"
"02/19/2025","AQS","010732003","2","13","ug/m3 SC","12","Wylam","1","100.0000","81102","PM10 Total 0-10um STP","639","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4997220008688","-86.924167"
"02/20/2025","AQS","010732003","2","8","ug/m3 SC","7","Wylam","1","100.0000","81102","PM10 Total 0-10um STP","639","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4997220008688","-86.924167"
"02/21/2025","AQS","010732003","2","9","ug/m3 SC","8","Wylam","1","100.0000","81102","PM10 Total 0-10um STP","639","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4997220008688","-86.924167"
"02/22/2025","AQS","010732003","2","23","ug/m3 SC","21","Wylam","1","100.0000","81102","PM10 Total 0-10um STP","639","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4997220008688","-86.924167"
"02/23/2025","AQS","010732003","2","20","ug/m3 SC","19","Wylam","1","100.0000","81102","PM10 Total 0-10um STP","639","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4997220008688","-86.924167"
"02/24/2025","AQS","010732003","2","21","ug/m3 SC","19","Wylam","1","100.0000","81102","PM10 Total 0-10um STP","639","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4997220008688","-86.924167"
"02/25/2025","AQS","010732003","2","19","ug/m3 SC","18","Wylam","1","100.0000","81102","PM10 Total 0-10um STP","639","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4997220008688","-86.924167"
"02/26/2025","AQS","010732003","2","40","ug/m3 SC","37","Wylam","1","100.0000","81102","PM10 Total 0-10um STP","639","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4997220008688","-86.924167"
"02/27/2025","AQS","010732003","2","14","ug/m3 SC","13","Wylam","1","100.0000","81102","PM10 Total 0-10um STP","639","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4997220008688","-86.924167"
"02/28/2025","AQS","010732003","2","15","ug/m3 SC","14","Wylam","1","100.0000","81102","PM10 Total 0-10um STP","639","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4997220008688","-86.924167"
"03/01/2025","AQS","010732003","2","28","ug/m3 SC","26","Wylam","1","100.0000","81102","PM10 Total 0-10um STP","639","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4997220008688","-86.924167"
"03/02/2025","AQS","010732003","2","9","ug/m3 SC","8","Wylam","1","100.0000","81102","PM10 Total 0-10um STP","639","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4997220008688","-86.924167"
"03/03/2025","AQS","010732003","2","18","ug/m3 SC","17","Wylam","1","100.0000","81102","PM10 Total 0-10um STP","639","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4997220008688","-86.924167"
"03/04/2025","AQS","010732003","2","34","ug/m3 SC","31","Wylam","1","100.0000","81102","PM10 Total 0-10um STP","639","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4997220008688","-86.924167"
"03/05/2025","AQS","010732003","2","21","ug/m3 SC","19","Wylam","1","100.0000","81102","PM10 Total 0-10um STP","639","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4997220008688","-86.924167"
"03/06/2025","AQS","010732003","2","6","ug/m3 SC","6","Wylam","1","100.0000","81102","PM10 Total 0-10um STP","639","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4997220008688","-86.924167"
"03/07/2025","AQS","010732003","2","21","ug/m3 SC","19","Wylam","1","100.0000","81102","PM10 Total 0-10um STP","639","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4997220008688","-86.924167"
"03/08/2025","AQS","010732003","2","17","ug/m3 SC","16","Wylam","1","100.0000","81102","PM10 Total 0-10um STP","639","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4997220008688","-86.924167"
"03/09/2025","AQS","010732003","2","9","ug/m3 SC","8","Wylam","1","100.0000","81102","PM10 Total 0-10um STP","639","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4997220008688","-86.924167"
"03/10/2025","AQS","010732003","2","10","ug/m3 SC","9","Wylam","1","100.0000","81102","PM10 Total 0-10um STP","639","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4997220008688","-86.924167"
"03/11/2025","AQS","010732003","2","18","ug/m3 SC","17","Wylam","1","100.0000","81102","PM10 Total 0-10um STP","639","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4997220008688","-86.924167"
"03/12/2025","AQS","010732003","2","29","ug/m3 SC","27","Wylam","1","100.0000","81102","PM10 Total 0-10um STP","639","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4997220008688","-86.924167"
"03/13/2025","AQS","010732003","2","23","ug/m3 SC","21","Wylam","1","100.0000","81102","PM10 Total 0-10um STP","639","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4997220008688","-86.924167"
"03/14/2025","AQS","010732003","2","30","ug/m3 SC","28","Wylam","1","100.0000","81102","PM10 Total 0-10um STP","639","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4997220008688","-86.924167"
"03/15/2025","AQS","010732003","2","18","ug/m3 SC","17","Wylam","1","100.0000","81102","PM10 Total 0-10um STP","639","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4997220008688","-86.924167"
"03/16/2025","AQS","010732003","2","28","ug/m3 SC","26","Wylam","1","100.0000","81102","PM10 Total 0-10um STP","639","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4997220008688","-86.924167"
"03/17/2025","AQS","010732003","2","8","ug/m3 SC","7","Wylam","1","100.0000","81102","PM10 Total 0-10um STP","639","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4997220008688","-86.924167"
"03/18/2025","AQS","010732003","2","30","ug/m3 SC","28","Wylam","1","100.0000","81102","PM10 Total 0-10um STP","639","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4997220008688","-86.924167"
"03/19/2025","AQS","010732003","2","20","ug/m3 SC","19","Wylam","1","100.0000","81102","PM10 Total 0-10um STP","639","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4997220008688","-86.924167"
"03/20/2025","AQS","010732003","2","10","ug/m3 SC","9","Wylam","1","100.0000","81102","PM10 Total 0-10um STP","639","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4997220008688","-86.924167"
"03/21/2025","AQS","010732003","2","12","ug/m3 SC","11","Wylam","1","100.0000","81102","PM10 Total 0-10um STP","639","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4997220008688","-86.924167"
"03/22/2025","AQS","010732003","2","25","ug/m3 SC","23","Wylam","1","100.0000","81102","PM10 Total 0-10um STP","639","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4997220008688","-86.924167"
"03/23/2025","AQS","010732003","2","33","ug/m3 SC","31","Wylam","1","100.0000","81102","PM10 Total 0-10um STP","639","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4997220008688","-86.924167"
"03/24/2025","AQS","010732003","2","9","ug/m3 SC","8","Wylam","1","100.0000","81102","PM10 Total 0-10um STP","639","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4997220008688","-86.924167"
"03/25/2025","AQS","010732003","2","19","ug/m3 SC","18","Wylam","1","100.0000","81102","PM10 Total 0-10um STP","639","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4997220008688","-86.924167"
"03/26/2025","AQS","010732003","2","20","ug/m3 SC","19","Wylam","1","100.0000","81102","PM10 Total 0-10um STP","639","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4997220008688","-86.924167"
"03/27/2025","AQS","010732003","2","30","ug/m3 SC","28","Wylam","1","100.0000","81102","PM10 Total 0-10um STP","639","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4997220008688","-86.924167"
"03/28/2025","AQS","010732003","2","46","ug/m3 SC","43","Wylam","1","100.0000","81102","PM10 Total 0-10um STP","639","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4997220008688","-86.924167"
"03/29/2025","AQS","010732003","2","31","ug/m3 SC","29","Wylam","1","100.0000","81102","PM10 Total 0-10um STP","639","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4997220008688","-86.924167"
"03/30/2025","AQS","010732003","2","16","ug/m3 SC","15","Wylam","1","100.0000","81102","PM10 Total 0-10um STP","639","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4997220008688","-86.924167"
"03/31/2025","AQS","010732003","2","12","ug/m3 SC","11","Wylam","1","100.0000","81102","PM10 Total 0-10um STP","639","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4997220008688","-86.924167"
"02/28/2025","AirNow","010732003","3","15","ug/m3 SC","14","Wylam","1","100.0000","81102","PM10 Total 0-10um STP","","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4997220008688","-86.924167"
"03/01/2025","AirNow","010732003","3","28","ug/m3 SC","26","Wylam","1","100.0000","81102","PM10 Total 0-10um STP","","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4997220008688","-86.924167"
"03/02/2025","AirNow","010732003","3","9","ug/m3 SC","8","Wylam","1","100.0000","81102","PM10 Total 0-10um STP","","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4997220008688","-86.924167"
"03/03/2025","AirNow","010732003","3","18","ug/m3 SC","17","Wylam","1","100.0000","81102","PM10 Total 0-10um STP","","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4997220008688","-86.924167"
"03/04/2025","AirNow","010732003","3","34","ug/m3 SC","31","Wylam","1","100.0000","81102","PM10 Total 0-10um STP","","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4997220008688","-86.924167"
"03/05/2025","AirNow","010732003","3","21","ug/m3 SC","19","Wylam","1","100.0000","81102","PM10 Total 0-10um STP","","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4997220008688","-86.924167"
"03/06/2025","AirNow","010732003","3","6","ug/m3 SC","6","Wylam","1","100.0000","81102","PM10 Total 0-10um STP","","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4997220008688","-86.924167"
"03/07/2025","AirNow","010732003","3","21","ug/m3 SC","19","Wylam","1","100.0000","81102","PM10 Total 0-10um STP","","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4997220008688","-86.924167"
"03/08/2025","AirNow","010732003","3","17","ug/m3 SC","16","Wylam","1","100.0000","81102","PM10 Total 0-10um STP","","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4997220008688","-86.924167"
"03/09/2025","AirNow","010732003","3","9","ug/m3 SC","8","Wylam","1","100.0000","81102","PM10 Total 0-10um STP","","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4997220008688","-86.924167"
"03/10/2025","AirNow","010732003","3","10","ug/m3 SC","9","Wylam","1","100.0000","81102","PM10 Total 0-10um STP","","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4997220008688","-86.924167"
"03/11/2025","AirNow","010732003","3","18","ug/m3 SC","17","Wylam","1","100.0000","81102","PM10 Total 0-10um STP","","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4997220008688","-86.924167"
"03/12/2025","AirNow","010732003","3","29","ug/m3 SC","27","Wylam","1","100.0000","81102","PM10 Total 0-10um STP","","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4997220008688","-86.924167"
"03/13/2025","AirNow","010732003","3","23","ug/m3 SC","21","Wylam","1","100.0000","81102","PM10 Total 0-10um STP","","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4997220008688","-86.924167"
"03/14/2025","AirNow","010732003","3","30","ug/m3 SC","28","Wylam","1","100.0000","81102","PM10 Total 0-10um STP","","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4997220008688","-86.924167"
"03/15/2025","AirNow","010732003","3","18","ug/m3 SC","17","Wylam","1","100.0000","81102","PM10 Total 0-10um STP","","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4997220008688","-86.924167"
"03/16/2025","AirNow","010732003","3","28","ug/m3 SC","26","Wylam","1","100.0000","81102","PM10 Total 0-10um STP","","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4997220008688","-86.924167"
"03/17/2025","AirNow","010732003","3","8","ug/m3 SC","7","Wylam","1","100.0000","81102","PM10 Total 0-10um STP","","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4997220008688","-86.924167"
"03/18/2025","AirNow","010732003","3","30","ug/m3 SC","28","Wylam","1","100.0000","81102","PM10 Total 0-10um STP","","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4997220008688","-86.924167"
"03/19/2025","AirNow","010732003","3","20","ug/m3 SC","19","Wylam","1","100.0000","81102","PM10 Total 0-10um STP","","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4997220008688","-86.924167"
"03/20/2025","AirNow","010732003","3","10","ug/m3 SC","9","Wylam","1","100.0000","81102","PM10 Total 0-10um STP","","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4997220008688","-86.924167"
"03/21/2025","AirNow","010732003","3","12","ug/m3 SC","11","Wylam","1","100.0000","81102","PM10 Total 0-10um STP","","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4997220008688","-86.924167"
"03/22/2025","AirNow","010732003","3","25","ug/m3 SC","23","Wylam","1","100.0000","81102","PM10 Total 0-10um STP","","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4997220008688","-86.924167"
"03/23/2025","AirNow","010732003","3","33","ug/m3 SC","31","Wylam","1","100.0000","81102","PM10 Total 0-10um STP","","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4997220008688","-86.924167"
"03/24/2025","AirNow","010732003","3","9","ug/m3 SC","8","Wylam","1","100.0000","81102","PM10 Total 0-10um STP","","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4997220008688","-86.924167"
"03/25/2025","AirNow","010732003","3","19","ug/m3 SC","18","Wylam","1","100.0000","81102","PM10 Total 0-10um STP","","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4997220008688","-86.924167"
"03/26/2025","AirNow","010732003","3","20","ug/m3 SC","19","Wylam","1","100.0000","81102","PM10 Total 0-10um STP","","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4997220008688","-86.924167"
"03/27/2025","AirNow","010732003","3","30","ug/m3 SC","28","Wylam","1","100.0000","81102","PM10 Total 0-10um STP","","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4997220008688","-86.924167"
"03/28/2025","AirNow","010732003","3","46","ug/m3 SC","43","Wylam","1","100.0000","81102","PM10 Total 0-10um STP","","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4997220008688","-86.924167"
"03/29/2025","AirNow","010732003","3","31","ug/m3 SC","29","Wylam","1","100.0000","81102","PM10 Total 0-10um STP","","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4997220008688","-86.924167"
"03/30/2025","AirNow","010732003","3","16","ug/m3 SC","15","Wylam","1","100.0000","81102","PM10 Total 0-10um STP","","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4997220008688","-86.924167"
"03/31/2025","AirNow","010732003","3","12","ug/m3 SC","11","Wylam","1","100.0000","81102","PM10 Total 0-10um STP","","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4997220008688","-86.924167"
"04/01/2025","AirNow","010732003","3","17","ug/m3 SC","16","Wylam","1","100.0000","81102","PM10 Total 0-10um STP","","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4997220008688","-86.924167"
"04/02/2025","AirNow","010732003","3","19","ug/m3 SC","18","Wylam","1","100.0000","81102","PM10 Total 0-10um STP","","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4997220008688","-86.924167"
"04/03/2025","AirNow","010732003","3","19","ug/m3 SC","18","Wylam","1","100.0000","81102","PM10 Total 0-10um STP","","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4997220008688","-86.924167"
"04/04/2025","AirNow","010732003","3","18","ug/m3 SC","17","Wylam","1","100.0000","81102","PM10 Total 0-10um STP","","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4997220008688","-86.924167"
"04/05/2025","AirNow","010732003","3","18","ug/m3 SC","17","Wylam","1","100.0000","81102","PM10 Total 0-10um STP","","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4997220008688","-86.924167"
"04/06/2025","AirNow","010732003","3","10","ug/m3 SC","9","Wylam","1","100.0000","81102","PM10 Total 0-10um STP","","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4997220008688","-86.924167"
"04/07/2025","AirNow","010732003","3","6","ug/m3 SC","6","Wylam","1","100.0000","81102","PM10 Total 0-10um STP","","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4997220008688","-86.924167"
"03/06/2025","AirNow","010736002","3","16","ug/m3 SC","15","Tarrant Elementary School","1","100.0000","81102","PM10 Total 0-10um STP","","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5783330008698","-86.773889"
"03/07/2025","AirNow","010736002","3","20","ug/m3 SC","19","Tarrant Elementary School","1","100.0000","81102","PM10 Total 0-10um STP","","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5783330008698","-86.773889"
"03/08/2025","AirNow","010736002","3","19","ug/m3 SC","18","Tarrant Elementary School","1","100.0000","81102","PM10 Total 0-10um STP","","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5783330008698","-86.773889"
"03/09/2025","AirNow","010736002","3","10","ug/m3 SC","9","Tarrant Elementary School","1","100.0000","81102","PM10 Total 0-10um STP","","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5783330008698","-86.773889"
"03/10/2025","AirNow","010736002","3","27","ug/m3 SC","25","Tarrant Elementary School","1","100.0000","81102","PM10 Total 0-10um STP","","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5783330008698","-86.773889"
"03/11/2025","AirNow","010736002","3","26","ug/m3 SC","24","Tarrant Elementary School","1","100.0000","81102","PM10 Total 0-10um STP","","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5783330008698","-86.773889"
"03/12/2025","AirNow","010736002","3","34","ug/m3 SC","31","Tarrant Elementary School","1","100.0000","81102","PM10 Total 0-10um STP","","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5783330008698","-86.773889"
"03/13/2025","AirNow","010736002","3","18","ug/m3 SC","17","Tarrant Elementary School","1","100.0000","81102","PM10 Total 0-10um STP","","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5783330008698","-86.773889"
"03/14/2025","AirNow","010736002","3","29","ug/m3 SC","27","Tarrant Elementary School","1","100.0000","81102","PM10 Total 0-10um STP","","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5783330008698","-86.773889"
"03/15/2025","AirNow","010736002","3","17","ug/m3 SC","16","Tarrant Elementary School","1","100.0000","81102","PM10 Total 0-10um STP","","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5783330008698","-86.773889"
"03/16/2025","AirNow","010736002","3","29","ug/m3 SC","27","Tarrant Elementary School","1","100.0000","81102","PM10 Total 0-10um STP","","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5783330008698","-86.773889"
"03/17/2025","AirNow","010736002","3","12","ug/m3 SC","11","Tarrant Elementary School","1","100.0000","81102","PM10 Total 0-10um STP","","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5783330008698","-86.773889"
"03/18/2025","AirNow","010736002","3","26","ug/m3 SC","24","Tarrant Elementary School","1","100.0000","81102","PM10 Total 0-10um STP","","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5783330008698","-86.773889"
"03/19/2025","AirNow","010736002","3","18","ug/m3 SC","17","Tarrant Elementary School","1","100.0000","81102","PM10 Total 0-10um STP","","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5783330008698","-86.773889"
"03/20/2025","AirNow","010736002","3","17","ug/m3 SC","16","Tarrant Elementary School","1","100.0000","81102","PM10 Total 0-10um STP","","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5783330008698","-86.773889"
"03/21/2025","AirNow","010736002","3","15","ug/m3 SC","14","Tarrant Elementary School","1","100.0000","81102","PM10 Total 0-10um STP","","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5783330008698","-86.773889"
"03/22/2025","AirNow","010736002","3","30","ug/m3 SC","28","Tarrant Elementary School","1","100.0000","81102","PM10 Total 0-10um STP","","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5783330008698","-86.773889"
"03/23/2025","AirNow","010736002","3","33","ug/m3 SC","31","Tarrant Elementary School","1","100.0000","81102","PM10 Total 0-10um STP","","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5783330008698","-86.773889"
"03/24/2025","AirNow","010736002","3","10","ug/m3 SC","9","Tarrant Elementary School","1","100.0000","81102","PM10 Total 0-10um STP","","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5783330008698","-86.773889"
"03/25/2025","AirNow","010736002","3","20","ug/m3 SC","19","Tarrant Elementary School","1","100.0000","81102","PM10 Total 0-10um STP","","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5783330008698","-86.773889"
"03/26/2025","AirNow","010736002","3","22","ug/m3 SC","20","Tarrant Elementary School","1","100.0000","81102","PM10 Total 0-10um STP","","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5783330008698","-86.773889"
"03/27/2025","AirNow","010736002","3","31","ug/m3 SC","29","Tarrant Elementary School","1","100.0000","81102","PM10 Total 0-10um STP","","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5783330008698","-86.773889"
"03/28/2025","AirNow","010736002","3","38","ug/m3 SC","35","Tarrant Elementary School","1","100.0000","81102","PM10 Total 0-10um STP","","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5783330008698","-86.773889"
"03/29/2025","AirNow","010736002","3","29","ug/m3 SC","27","Tarrant Elementary School","1","100.0000","81102","PM10 Total 0-10um STP","","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5783330008698","-86.773889"
"03/30/2025","AirNow","010736002","3","15","ug/m3 SC","14","Tarrant Elementary School","1","100.0000","81102","PM10 Total 0-10um STP","","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5783330008698","-86.773889"
"05/27/2025","AirNow","010736002","3","9","ug/m3 SC","8","Tarrant Elementary School","1","100.0000","81102","PM10 Total 0-10um STP","","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5783330008698","-86.773889"
"05/28/2025","AirNow","010736002","3","12","ug/m3 SC","11","Tarrant Elementary School","1","100.0000","81102","PM10 Total 0-10um STP","","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5783330008698","-86.773889"
"05/29/2025","AirNow","010736002","3","11","ug/m3 SC","10","Tarrant Elementary School","1","100.0000","81102","PM10 Total 0-10um STP","","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5783330008698","-86.773889"
"05/30/2025","AirNow","010736002","3","13","ug/m3 SC","12","Tarrant Elementary School","1","100.0000","81102","PM10 Total 0-10um STP","","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5783330008698","-86.773889"
